Date,Open,High,Low,Close,Adj Close,Volume
2022-10-01,59.000000,59.000000,52.990002,53.000000,50.746746,9625
2022-11-01,53.500000,53.500000,49.990002,51.099998,48.927521,19758
2022-12-01,53.500000,53.500000,53.500000,53.500000,51.799164,12711
2023-01-01,54.250000,55.599998,53.500000,53.500000,51.799164,2026
2023-02-01,53.500000,53.500000,52.009998,53.500000,51.799164,1690
2023-03-01,54.770000,54.970001,51.290001,51.290001,49.659424,11607
2023-04-01,51.290001,51.290001,49.750000,50.000000,48.930096,7045
2023-05-01,50.000000,54.000000,49.840000,51.430000,50.329498,13225
2023-06-01,51.430000,53.990002,48.500000,53.990002,53.429596,13680
2023-07-01,53.990002,55.000000,53.990002,55.000000,54.429111,1043
2023-08-01,55.000000,55.000000,55.000000,55.000000,54.429111,1813
2023-09-01,55.000000,55.000000,55.000000,55.000000,55.000000,0
